player_id,player_name,team_name,competition_id,season_id,minutes_played,era
3016.0,Allan Saint-Maximin,Hannover 96,9,27,50,post-2010
3053.0,Leroy Sané,Schalke 04,9,27,185,post-2010
3058.0,Javier Hernández Balcázar,Bayer Leverkusen,9,27,2213,post-2010
3083.0,Heung-Min Son,Bayer Leverkusen,9,27,63,post-2010
3097.0,Pascal Groß,Ingolstadt,9,27,188,post-2010
3164.0,Marcelo Antônio Guedes Filho,Hannover 96,9,27,184,post-2010
3186.0,Julian Draxler,Wolfsburg,9,27,113,post-2010
3197.0,Dante Bonfim da Costa Santos,Bayern Munich,9,27,18,post-2010
3197.0,Dante Bonfim da Costa Santos,Wolfsburg,9,27,92,post-2010
3221.0,Markus Suttner,Ingolstadt,9,27,94,post-2010
3275.0,Henrikh Mkhitaryan,Borussia Dortmund,9,27,182,post-2010
3499.0,Jean-Eric Maxim Choupo-Moting,Schalke 04,9,27,185,post-2010
3500.0,Granit Xhaka,Borussia Mönchengladbach,9,27,182,post-2010
3502.0,Joël Andre Job Matip,Schalke 04,9,27,185,post-2010
3510.0,Sead Kolašinac,Schalke 04,9,27,108,post-2010
3530.0,Hiroki Sakai,Hannover 96,9,27,184,post-2010
3545.0,Luiz Gustavo Dias,Wolfsburg,9,27,93,post-2010
3570.0,Pierre-Emile Højbjerg,Schalke 04,9,27,149,post-2010
3630.0,Loris Karius,FSV Mainz 05,9,27,184,post-2010
3712.0,Pierre-Emerick Aubameyang,Borussia Dortmund,9,27,188,post-2010
3774.0,Papiss Mison Djilobodji,Werder Bremen,9,27,92,post-2010
3959.0,Andreas Christensen,Borussia Mönchengladbach,9,27,182,post-2010
4174.0,Ragnar Klavan,Augsburg,9,27,94,post-2010
4279.0,Konstantinos Stafylidis,Augsburg,9,27,94,post-2010
4430.0,Neven Subotić,Borussia Dortmund,9,27,18,post-2010
4600.0,Diego Orlando Benaglio,Wolfsburg,9,27,185,post-2010
5208.0,Thiago Alcântara do Nascimento,Bayern Munich,9,27,123,post-2010
5242.0,Younès Belhanda,Schalke 04,9,27,27,post-2010
5460.0,Andrej Kramarić,Hoffenheim,9,27,11,post-2010
5467.0,Leon Aderemi Balogun,FSV Mainz 05,9,27,92,post-2010
5481.0,Mathew Leckie,Ingolstadt,9,27,155,post-2010
5494.0,Robbie Kruse,Bayer Leverkusen,9,27,285,post-2010
5537.0,Fabian Lukas Schär,Hoffenheim,9,27,186,post-2010
5543.0,Haris Seferović,Eintracht Frankfurt,9,27,93,post-2010
5544.0,Ricardo Iván Rodríguez Araya,Wolfsburg,9,27,185,post-2010
5548.0,Steven Zuber,Hoffenheim,9,27,93,post-2010
5550.0,Yann Sommer,Borussia Mönchengladbach,9,27,182,post-2010
5555.0,Julian Brandt,Bayer Leverkusen,9,27,1579,post-2010
5557.0,Timo Werner,VfB Stuttgart,9,27,151,post-2010
5559.0,Marco Reus,Borussia Dortmund,9,27,57,post-2010
5562.0,Thomas Müller,Bayern Munich,9,27,123,post-2010
5569.0,Marvin Plattenhardt,Hertha Berlin,9,27,187,post-2010
5570.0,Manuel Neuer,Bayern Munich,9,27,182,post-2010
5572.0,Mats Hummels,Borussia Dortmund,9,27,194,post-2010
5579.0,Joshua Kimmich,Bayern Munich,9,27,92,post-2010
5591.0,Filip Kostić,VfB Stuttgart,9,27,93,post-2010
5624.0,Albin Ekdal,Hamburger SV,9,27,190,post-2010
5627.0,Ja-Cheol Koo,Augsburg,9,27,94,post-2010
5632.0,Thorgan Hazard,Borussia Mönchengladbach,9,27,16,post-2010
5658.0,Łukasz Piszczek,Borussia Dortmund,9,27,102,post-2010
5664.0,Salif Sané,Hannover 96,9,27,94,post-2010
5668.0,Robert Lewandowski,Bayern Munich,9,27,182,post-2010
5679.0,Yūya Ōsako,FC Köln,9,27,90,post-2010
5681.0,Makoto Hasebe,Eintracht Frankfurt,9,27,169,post-2010
5684.0,Shinji Kagawa,Borussia Dortmund,9,27,92,post-2010
5694.0,Hotaru Yamaguchi,Hannover 96,9,27,90,post-2010
5697.0,Genki Haraguchi,Hertha Berlin,9,27,127,post-2010
5835.0,Josip Drmic,Borussia Mönchengladbach,9,27,90,post-2010
5835.0,Josip Drmic,Hamburger SV,9,27,37,post-2010
5837.0,Douglas Costa de Souza,Bayern Munich,9,27,182,post-2010
6039.0,Sebastian Rudy,Hoffenheim,9,27,93,post-2010
6040.0,Jonas Hector,FC Köln,9,27,189,post-2010
6309.0,Tin Jedvaj,Bayer Leverkusen,9,27,911,post-2010
6321.0,Milos Veljkovic,Werder Bremen,9,27,32,post-2010
6322.0,Niklas Süle,Hoffenheim,9,27,186,post-2010
6324.0,Leon Goretzka,Schalke 04,9,27,94,post-2010
6330.0,Adnan Januzaj,Borussia Dortmund,9,27,30,post-2010
6337.0,Yoshinori Muto,FSV Mainz 05,9,27,80,post-2010
6339.0,Gotoku Sakai,Hamburger SV,9,27,45,post-2010
6359.0,Johan Danon Djourou-Gbadjere,Hamburger SV,9,27,190,post-2010
6717.0,Johannes Geis,Schalke 04,9,27,77,post-2010
6925.0,Jairo Samperio Bustara,FSV Mainz 05,9,27,109,post-2010
7016.0,Benedikt Höwedes,Schalke 04,9,27,99,post-2010
7039.0,Hakan Çalhanoğlu,Bayer Leverkusen,9,27,2216,post-2010
7594.0,Mart Ristl,VfB Stuttgart,9,27,15,post-2010
7846.0,Luc Castaignos,Eintracht Frankfurt,9,27,80,post-2010
7852.0,Tim Matavž,Augsburg,9,27,32,post-2010
7993.0,Filip Mladenović,FC Köln,9,27,52,post-2010
8060.0,Klaas-Jan Huntelaar,Schalke 04,9,27,185,post-2010
8206.0,Arturo Erasmo Vidal Pardo,Bayern Munich,9,27,141,post-2010
8207.0,Dominik Kohr,Augsburg,9,27,94,post-2010
8210.0,Charles Mariano Aránguiz Sandoval,Bayer Leverkusen,9,27,497,post-2010
8211.0,Benjamin Henrichs,Bayer Leverkusen,9,27,568,post-2010
8212.0,Wendell Nascimento Borges,Bayer Leverkusen,9,27,2399,post-2010
8213.0,Karim Bellarabi,Bayer Leverkusen,9,27,2558,post-2010
8215.0,Kevin Volland,Hoffenheim,9,27,169,post-2010
8216.0,Sven Bender,Borussia Dortmund,9,27,76,post-2010
8217.0,Kingsley Coman,Bayern Munich,9,27,86,post-2010
8218.0,Arjen Robben,Bayern Munich,9,27,136,post-2010
8219.0,Admir Mehmedi,Bayer Leverkusen,9,27,1309,post-2010
8220.0,David Olatukunbo Alaba,Bayern Munich,9,27,182,post-2010
8221.0,Jonathan Tah,Bayer Leverkusen,9,27,2651,post-2010
8222.0,Kevin Kampl,Bayer Leverkusen,9,27,1800,post-2010
8225.0,Roman Bürki,Borussia Dortmund,9,27,194,post-2010
8227.0,Mario Götze,Bayern Munich,9,27,13,post-2010
8230.0,Josuha Guilavogui,Wolfsburg,9,27,125,post-2010
8231.0,Yannick Gerhardt,FC Köln,9,27,97,post-2010
8233.0,Gonzalo Castro Randon,Borussia Dortmund,9,27,6,post-2010
8235.0,Maximilian Arnold,Wolfsburg,9,27,164,post-2010
8237.0,Paul Verhaegh,Augsburg,9,27,94,post-2010
8238.0,Mahmoud Dahoud,Borussia Mönchengladbach,9,27,156,post-2010
8239.0,Robin Knoche,Wolfsburg,9,27,81,post-2010
8243.0,Daniel Didavi,VfB Stuttgart,9,27,146,post-2010
8244.0,Sokratis Papastathopoulos,Borussia Dortmund,9,27,176,post-2010
8246.0,Christian Pulisic,Borussia Dortmund,9,27,45,post-2010
8270.0,Daniel Schwaab,VfB Stuttgart,9,27,186,post-2010
8302.0,Nicolai Müller,Hamburger SV,9,27,162,post-2010
8306.0,Christian Mathenia,Darmstadt 98,9,27,187,post-2010
8308.0,Aaron Hunt,Hamburger SV,9,27,178,post-2010
8309.0,Michael Gregoritsch,Hamburger SV,9,27,28,post-2010
8311.0,Jonathan Schmid,Hoffenheim,9,27,164,post-2010
8313.0,Kyriakos Papadopoulos,Bayer Leverkusen,9,27,1029,post-2010
8314.0,Marwin Hitz,Augsburg,9,27,94,post-2010
8316.0,Dennis Diekmeier,Hamburger SV,9,27,145,post-2010
8317.0,Daniel Baier,Augsburg,9,27,67,post-2010
8320.0,Gian-Luca Waldschmidt,Eintracht Frankfurt,9,27,33,post-2010
8321.0,Sven Schipplock,Hamburger SV,9,27,16,post-2010
8322.0,André Hahn,Borussia Mönchengladbach,9,27,92,post-2010
8386.0,Max Kruse,Wolfsburg,9,27,62,post-2010
8387.0,Mark Uth,Hoffenheim,9,27,39,post-2010
8388.0,Jérôme Gondorf,Darmstadt 98,9,27,172,post-2010
8389.0,Fin Bartels,Werder Bremen,9,27,60,post-2010
8393.0,Oliver Baumann,Hoffenheim,9,27,186,post-2010
8394.0,Robert Bauer,Ingolstadt,9,27,61,post-2010
8395.0,Håvard Nordtveit,Borussia Mönchengladbach,9,27,182,post-2010
8396.0,Theodor Gebre Selassie,Werder Bremen,9,27,182,post-2010
8397.0,Kevin Vogt,FC Köln,9,27,137,post-2010
8403.0,Nadiem Amiri,Hoffenheim,9,27,15,post-2010
8404.0,Eugen Polanski,Hoffenheim,9,27,81,post-2010
8405.0,Benjamin Hübner,Ingolstadt,9,27,94,post-2010
8407.0,Ádám Szalai,Hannover 96,9,27,90,post-2010
8504.0,Bastian Oczipka,Eintracht Frankfurt,9,27,185,post-2010
8508.0,Max Meyer,Schalke 04,9,27,181,post-2010
8512.0,Franco Matías Di Santo,Schalke 04,9,27,4,post-2010
8516.0,Ronaldo Aparecido Rodrigues,Wolfsburg,9,27,93,post-2010
8517.0,Ralf Fährmann,Schalke 04,9,27,185,post-2010
8521.0,Daniel Caligiuri,Wolfsburg,9,27,93,post-2010
8539.0,Danny Latza,FSV Mainz 05,9,27,35,post-2010
8541.0,Kenan Karaman,Hannover 96,9,27,94,post-2010
8543.0,Manuel Schmiedebach,Hannover 96,9,27,134,post-2010
8545.0,Julian Korb,Borussia Mönchengladbach,9,27,90,post-2010
8547.0,Matthias Ostrzolek,Hamburger SV,9,27,190,post-2010
8548.0,Daniel Brosinski,FSV Mainz 05,9,27,96,post-2010
8549.0,Giulio Donati,Bayer Leverkusen,9,27,952,post-2010
8549.0,Giulio Donati,FSV Mainz 05,9,27,92,post-2010
8550.0,Alexandru Iulian Maxim,VfB Stuttgart,9,27,26,post-2010
8554.0,Levin Mete Öztunali,Werder Bremen,9,27,146,post-2010
8555.0,Pablo Ezequiel De Blasis,FSV Mainz 05,9,27,142,post-2010
8556.0,Pirmin Schwegler,Hoffenheim,9,27,93,post-2010
8557.0,Martin Harnik,VfB Stuttgart,9,27,93,post-2010
8558.0,Charlison Benschop,Hannover 96,9,27,66,post-2010
8559.0,Stefan Bell,FSV Mainz 05,9,27,92,post-2010
8560.0,René Adler,Hamburger SV,9,27,190,post-2010
8561.0,Fabian Frei,FSV Mainz 05,9,27,92,post-2010
8570.0,Niklas Stark,Hertha Berlin,9,27,94,post-2010
8571.0,Vedad Ibišević,Hertha Berlin,9,27,187,post-2010
8573.0,Ömer Toprak,Bayer Leverkusen,9,27,1441,post-2010
8574.0,Alexander Esswein,Augsburg,9,27,80,post-2010
8575.0,Salomon Armand Magloire Kalou,Hertha Berlin,9,27,133,post-2010
8576.0,Mitchell Weiser,Hertha Berlin,9,27,187,post-2010
8577.0,Rune Almenning Jarstein,Hertha Berlin,9,27,187,post-2010
8578.0,Per Ciljan Skjelbred,Hertha Berlin,9,27,169,post-2010
8579.0,Vladimír Darida,Hertha Berlin,9,27,83,post-2010
8580.0,Sebastian Langkamp,Hertha Berlin,9,27,94,post-2010
8667.0,Lukáš Hrádecký,Eintracht Frankfurt,9,27,185,post-2010
8670.0,Timothy Chandler,Eintracht Frankfurt,9,27,164,post-2010
8676.0,Danny Vieira da Costa,Ingolstadt,9,27,188,post-2010
8678.0,David Ángel Abraham,Eintracht Frankfurt,9,27,185,post-2010
8679.0,Yunus Mallı,FSV Mainz 05,9,27,178,post-2010
8762.0,Zlatko Junuzović,Werder Bremen,9,27,182,post-2010
8804.0,Jonas Hofmann,Borussia Dortmund,9,27,62,post-2010
8805.0,Christoph Kramer,Bayer Leverkusen,9,27,2376,post-2010
8806.0,Lars Edi Stindl,Borussia Mönchengladbach,9,27,182,post-2010
8807.0,Raúl Marcelo Bobadilla,Augsburg,9,27,62,post-2010
8808.0,Matthias Ginter,Borussia Dortmund,9,27,194,post-2010
8809.0,Oscar Wendt,Borussia Mönchengladbach,9,27,182,post-2010
8810.0,Raffael Caetano de Araújo,Borussia Mönchengladbach,9,27,131,post-2010
8812.0,Marco Russ,Eintracht Frankfurt,9,27,93,post-2010
8813.0,Patrick Herrmann,Borussia Mönchengladbach,9,27,13,post-2010
8814.0,Nico Elvedi,Borussia Mönchengladbach,9,27,137,post-2010
8815.0,Jannik Vestergaard,Werder Bremen,9,27,182,post-2010
8816.0,Julian Weigl,Borussia Dortmund,9,27,118,post-2010
8817.0,Jhon Andrés Córdoba Copete,FSV Mainz 05,9,27,104,post-2010
8821.0,Timo Horn,FC Köln,9,27,189,post-2010
8822.0,Simon Zoller,FC Köln,9,27,77,post-2010
8823.0,Marcel Risse,FC Köln,9,27,189,post-2010
8825.0,Miloš Jojić,FC Köln,9,27,11,post-2010
8826.0,Leonardo Bittencourt,FC Köln,9,27,178,post-2010
8827.0,Matthias Lehmann,FC Köln,9,27,159,post-2010
8828.0,Dominique Heintz,FC Köln,9,27,189,post-2010
8829.0,Frederik Hillesborg Sørensen,FC Köln,9,27,2,post-2010
8883.0,Johannes van den Bergh,Hertha Berlin,9,27,4,post-2010
8890.0,Christoph Moritz,FSV Mainz 05,9,27,57,post-2010
8891.0,Lewis Harry Holtby,Hamburger SV,9,27,170,post-2010
8895.0,Pierre-Michel Lasogga,Hamburger SV,9,27,97,post-2010
8918.0,Roberto Hilbert,Bayer Leverkusen,9,27,795,post-2010
8947.0,Ron-Robert Zieler,Hannover 96,9,27,184,post-2010
8956.0,Timo Baumgartl,VfB Stuttgart,9,27,93,post-2010
8958.0,Dennis Aogo,Schalke 04,9,27,91,post-2010
8959.0,Christian Gentner,VfB Stuttgart,9,27,93,post-2010
8965.0,Fabian Lustenberger,Hertha Berlin,9,27,187,post-2010
8969.0,Lars Bender,Bayer Leverkusen,9,27,900,post-2010
9082.0,Przemysław Tytoń,VfB Stuttgart,9,27,186,post-2010
9088.0,Danilo Teodoro Soares,Ingolstadt,9,27,94,post-2010
9098.0,Christian Clemens,FSV Mainz 05,9,27,113,post-2010
9103.0,Lukas Hinterseer,Ingolstadt,9,27,56,post-2010
9106.0,Marvin Matip,Ingolstadt,9,27,188,post-2010
9113.0,Dario Lezcano,Ingolstadt,9,27,94,post-2010
9134.0,Aleksandar Ignjovski,Eintracht Frankfurt,9,27,64,post-2010
9140.0,Luca-Milan Zander,Werder Bremen,9,27,35,post-2010
9178.0,Felix Kroos,Werder Bremen,9,27,55,post-2010
9184.0,Marcel Hartel,FC Köln,9,27,20,post-2010
9216.0,Slobodan Medojević,Eintracht Frankfurt,9,27,92,post-2010
9217.0,Aytac Sulu,Darmstadt 98,9,27,187,post-2010
9219.0,Tobias Kempe,Darmstadt 98,9,27,105,post-2010
9222.0,Fabian Holland,Darmstadt 98,9,27,93,post-2010
9266.0,Borys Tashchy,VfB Stuttgart,9,27,26,post-2010
9363.0,André Ramalho Silva,Bayer Leverkusen,9,27,1109,post-2010
9397.0,Pavel Kadeřábek,Hoffenheim,9,27,186,post-2010
9401.0,Marcel Heller,Darmstadt 98,9,27,187,post-2010
9404.0,Luca Caldirola,Darmstadt 98,9,27,187,post-2010
9406.0,Holger Badstuber,Bayern Munich,9,27,92,post-2010
9461.0,Timm Klose,Wolfsburg,9,27,93,post-2010
9475.0,Moritz Leitner,Borussia Dortmund,9,27,102,post-2010
9720.0,Philipp Ochs,Hoffenheim,9,27,12,post-2010
9722.0,Peter Pekarík,Hertha Berlin,9,27,94,post-2010
9723.0,Sandro Wagner,Darmstadt 98,9,27,122,post-2010
9728.0,Florian Klein,VfB Stuttgart,9,27,186,post-2010
10281.0,André Schürrle,Wolfsburg,9,27,185,post-2010
10287.0,İlkay Gündoğan,Borussia Dortmund,9,27,92,post-2010
10483.0,Ørjan Håskjold Nyland,Ingolstadt,9,27,188,post-2010
10594.0,Bas Dost,Wolfsburg,9,27,20,post-2010
10790.0,Adelino André Vieira Freitas,Wolfsburg,9,27,152,post-2010
10822.0,Sonny Kittel,Eintracht Frankfurt,9,27,48,post-2010
10896.0,Marc Stendera,Eintracht Frankfurt,9,27,137,post-2010
10902.0,Philipp Hosiner,FC Köln,9,27,100,post-2010
10918.0,Dušan Švento,FC Köln,9,27,22,post-2010
11132.0,Claudio Miguel Pizarro Bossio,Werder Bremen,9,27,173,post-2010
11134.0,Konstantin Rausch,Darmstadt 98,9,27,82,post-2010
11285.0,Ibrahima Traoré,Borussia Mönchengladbach,9,27,124,post-2010
11286.0,Dominik Maroh,FC Köln,9,27,189,post-2010
11394.0,Stefan Kießling,Bayer Leverkusen,9,27,1968,post-2010
11395.0,Lukas Rupp,VfB Stuttgart,9,27,186,post-2010
11396.0,Florian Grillitsch,Werder Bremen,9,27,92,post-2010
11397.0,Suat Serdar,FSV Mainz 05,9,27,6,post-2010
11458.0,Marcel Schmelzer,Borussia Dortmund,9,27,92,post-2010
11845.0,Artur Sobiech,Hannover 96,9,27,28,post-2010
12294.0,Andre Hoffmann,Hannover 96,9,27,90,post-2010
12304.0,Alfredo Morales,Ingolstadt,9,27,94,post-2010
12316.0,Oliver Sorg,Hannover 96,9,27,94,post-2010
12320.0,Tony Jantschke,Borussia Mönchengladbach,9,27,45,post-2010
12321.0,Tobias Strobl,Hoffenheim,9,27,129,post-2010
12327.0,John Anthony Brooks,Hertha Berlin,9,27,93,post-2010
12383.0,Florian Jungwirth,Darmstadt 98,9,27,94,post-2010
12551.0,Max Christiansen,Ingolstadt,9,27,33,post-2010
12583.0,Carlos Armando Gruezo Arboleda,VfB Stuttgart,9,27,45,post-2010
12599.0,Carlos Antonio Ascues Ávila,Wolfsburg,9,27,11,post-2010
12624.0,Anthony Ujah,Werder Bremen,9,27,99,post-2010
12626.0,Emiliano Adrián Insúa Zapata,VfB Stuttgart,9,27,186,post-2010
13126.0,Miiko Martín Albornoz Inola,Hannover 96,9,27,90,post-2010
13206.0,Erik Durm,Borussia Dortmund,9,27,102,post-2010
13319.0,Niko Bungert,FSV Mainz 05,9,27,184,post-2010
13332.0,Romain Brégerie,Ingolstadt,9,27,94,post-2010
13675.0,Mario Vrančić,Darmstadt 98,9,27,26,post-2010
15581.0,Bernd Leno,Bayer Leverkusen,9,27,2976,post-2010
15651.0,Juan Bernat Velasco,Bayern Munich,9,27,72,post-2010
16502.0,László Kleinheisler,Werder Bremen,9,27,6,post-2010
16534.0,Roman Neustädter,Schalke 04,9,27,95,post-2010
18399.0,Gaëtan Bussmann,FSV Mainz 05,9,27,92,post-2010
18888.0,Szabolcs Huszti,Eintracht Frankfurt,9,27,93,post-2010
19295.0,Philipp Lahm,Bayern Munich,9,27,182,post-2010
19836.0,Kevin Kuranyi,Hoffenheim,9,27,57,post-2010
20010.0,Clemens Fritz,Werder Bremen,9,27,176,post-2010
20027.0,Mevlüt Erdinç,Hannover 96,9,27,59,post-2010
20037.0,Julian Baumgartlinger,FSV Mainz 05,9,27,184,post-2010
20133.0,Xabier Alonso Olano,Bayern Munich,9,27,182,post-2010
20200.0,Nicklas Bendtner,Wolfsburg,9,27,73,post-2010
20359.0,Hugo Miguel Pereira de Almeida,Hannover 96,9,27,90,post-2010
20415.0,Sebastian Boenisch,Bayer Leverkusen,9,27,542,post-2010
20485.0,Almog Cohen,Ingolstadt,9,27,159,post-2010
20522.0,György Garics,Darmstadt 98,9,27,93,post-2010
20871.0,Pierre Bengtsson,FSV Mainz 05,9,27,92,post-2010
20950.0,Yanni Regäsel,Hertha Berlin,9,27,93,post-2010
21156.0,Stefan Aigner,Eintracht Frankfurt,9,27,168,post-2010
21168.0,Marlon Frey,Bayer Leverkusen,9,27,247,post-2010
22017.0,Felix Platte,Darmstadt 98,9,27,15,post-2010
22824.0,Sebastian Rode,Bayern Munich,9,27,14,post-2010
22826.0,Jan-Ingwer Callsen-Bracker,Augsburg,9,27,94,post-2010
23266.0,Christian Träsch,Wolfsburg,9,27,45,post-2010
23268.0,Alexander Meier,Eintracht Frankfurt,9,27,92,post-2010
23269.0,Felix Wiedwald,Werder Bremen,9,27,182,post-2010
23486.0,Anthony Modeste,FC Köln,9,27,189,post-2010
24244.0,Uffe Manich Bech,Hannover 96,9,27,26,post-2010
24324.0,Gustavo Adrián Ramos Vásquez,Borussia Dortmund,9,27,12,post-2010
24428.0,Vladlen Yurchenko,Bayer Leverkusen,9,27,292,post-2010
24740.0,Ivo Iličević,Hamburger SV,9,27,153,post-2010
24914.0,Edgar Prib,Hannover 96,9,27,169,post-2010
24919.0,Sebastian Jung,Wolfsburg,9,27,93,post-2010
25003.0,Sascha Riether,Schalke 04,9,27,91,post-2010
25152.0,Bruno Henrique Pinto,Wolfsburg,9,27,47,post-2010
26359.0,Santiago García,Werder Bremen,9,27,175,post-2010
26791.0,Emir Spahić,Hamburger SV,9,27,93,post-2010
27317.0,Eduardo Jesús Vargas Rojas,Hoffenheim,9,27,82,post-2010
27341.0,Marcelo Alfonso Díaz Rojas,Hamburger SV,9,27,12,post-2010
27639.0,Artem Kravets,VfB Stuttgart,9,27,40,post-2010
29245.0,Marvin Schulz,Borussia Mönchengladbach,9,27,10,post-2010
30287.0,Ceyhun Gülselam,Hannover 96,9,27,90,post-2010
30312.0,Uilson de Souza Paula Júnior,Schalke 04,9,27,94,post-2010
30439.0,Tolga Ciğerci,Hertha Berlin,9,27,94,post-2010
30847.0,Jiloan Hamad,Hoffenheim,9,27,78,post-2010
33459.0,Alexander Baumjohann,Hertha Berlin,9,27,34,post-2010
34558.0,Sereso Geoffroy Gonzaroua Dié,VfB Stuttgart,9,27,67,post-2010
35033.0,Slobodan Rajković,Darmstadt 98,9,27,94,post-2010
35496.0,Jan Kliment,VfB Stuttgart,9,27,9,post-2010
36359.0,Carlos Augusto Zambrano Ochandarte,Eintracht Frankfurt,9,27,92,post-2010
38172.0,Toni Šunjić,VfB Stuttgart,9,27,93,post-2010
40459.0,Roger de Oliveira Bernardo,Ingolstadt,9,27,94,post-2010
40462.0,Halil Altıntop,Augsburg,9,27,94,post-2010
40463.0,Stefan Lex,Ingolstadt,9,27,69,post-2010
40464.0,Moritz Hartmann,Ingolstadt,9,27,125,post-2010
40467.0,Peter Niemeyer,Darmstadt 98,9,27,187,post-2010
40468.0,Cleber Janderson Pereira Reis,Hamburger SV,9,27,97,post-2010
40469.0,Marcel Schäfer,Wolfsburg,9,27,30,post-2010
40470.0,Georg Niedermeier,VfB Stuttgart,9,27,93,post-2010
40473.0,Artoms Rudņevs,Hamburger SV,9,27,97,post-2010
40474.0,Jens Hegeler,Hertha Berlin,9,27,10,post-2010
40477.0,Jan Rosenthal,Darmstadt 98,9,27,151,post-2010
40479.0,Janek Sternberg,Werder Bremen,9,27,7,post-2010
40480.0,Markus Feulner,Augsburg,9,27,14,post-2010
40481.0,Dominik Stroh-Engel,Darmstadt 98,9,27,65,post-2010
40538.0,Jin-Su Kim,Hoffenheim,9,27,186,post-2010
40543.0,Jeong-Ho Hong,Augsburg,9,27,27,post-2010
43055.0,Arianit Ferati,VfB Stuttgart,9,27,33,post-2010
47881.0,Marcel  Hilßner,Werder Bremen,9,27,36,post-2010
51388.0,Assani Lukimya-Mulongoti,Werder Bremen,9,27,90,post-2010
400612.0,Marco Sailer,Darmstadt 98,9,27,10,post-2010
400613.0,Leon Andreasen,Hannover 96,9,27,24,post-2010
400614.0,Christian Schulz,Hannover 96,9,27,94,post-2010
400621.0,Tohouri Zahoui Constant Djakpa,Eintracht Frankfurt,9,27,34,post-2010
400622.0,Joel Gerezgiher,Eintracht Frankfurt,9,27,28,post-2010
400627.0,Dario Kresic,Bayer Leverkusen,9,27,46,post-2010
401501.0,David Yelldell,Bayer Leverkusen,9,27,48,post-2010
3053.0,Leroy Sané,Bayern Munich,9,281,193,post-2010
3117.0,Lucas Tousart,Union Berlin,9,281,97,post-2010
3176.0,Thomas Meunier,Borussia Dortmund,9,281,11,post-2010
3230.0,Alassane Pléa,Borussia Mönchengladbach,9,281,93,post-2010
3428.0,Tomáš Koubek,Augsburg,9,281,93,post-2010
3493.0,Emre Can,Borussia Dortmund,9,281,162,post-2010
3499.0,Jean-Eric Maxim Choupo-Moting,Bayern Munich,9,281,29,post-2010
3500.0,Granit Xhaka,Bayer Leverkusen,9,281,2839,post-2010
3676.0,Jérôme Roussillon,Union Berlin,9,281,77,post-2010
3767.0,Ellyes Joris Skhiri,Eintracht Frankfurt,9,281,101,post-2010
3913.0,Edimilson Fernandes,FSV Mainz 05,9,281,94,post-2010
4381.0,Anwar El Ghazi,FSV Mainz 05,9,281,26,post-2010
4440.0,Kevin Trapp,Eintracht Frankfurt,9,281,189,post-2010
4682.0,Robert Gumny,Augsburg,9,281,8,post-2010
5209.0,Raphaël Adelino José Guerreiro,Bayern Munich,9,281,15,post-2010
5460.0,Andrej Kramarić,Hoffenheim,9,281,74,post-2010
5536.0,Yussuf Yurary Poulsen,RB Leipzig,9,281,55,post-2010
5555.0,Julian Brandt,Borussia Dortmund,9,281,176,post-2010
5557.0,Timo Werner,RB Leipzig,9,281,61,post-2010
5559.0,Marco Reus,Borussia Dortmund,9,281,113,post-2010
5562.0,Thomas Müller,Bayern Munich,9,281,96,post-2010
5570.0,Manuel Neuer,Bayern Munich,9,281,95,post-2010
5572.0,Mats Hummels,Borussia Dortmund,9,281,192,post-2010
5579.0,Joshua Kimmich,Bayern Munich,9,281,96,post-2010
5602.0,Cristian Gamboa Luna,Bochum,9,281,94,post-2010
5623.0,Jae-Sung Lee,FSV Mainz 05,9,281,162,post-2010
5625.0,Emil Peter Forsberg,RB Leipzig,9,281,21,post-2010
5666.0,Dawid Kownacki,Werder Bremen,9,281,21,post-2010
6321.0,Milos Veljkovic,Werder Bremen,9,281,182,post-2010
6324.0,Leon Goretzka,Bayern Munich,9,281,168,post-2010
6874.0,Ermedin Demirović,Augsburg,9,281,169,post-2010
6985.0,Robin Gosens,Union Berlin,9,281,111,post-2010
7044.0,Patrik Schick,Bayer Leverkusen,9,281,1038,post-2010
7083.0,Anthony Jung,Werder Bremen,9,281,82,post-2010
7095.0,Marvin Schwäbe,FC Köln,9,281,185,post-2010
7173.0,Leonardo Bonucci,Union Berlin,9,281,23,post-2010
7198.0,Franck Honorat,Borussia Mönchengladbach,9,281,147,post-2010
7208.0,Ludovic Ajorque,FSV Mainz 05,9,281,20,post-2010
7375.0,Theoson Jordan Siebatcheu,Borussia Mönchengladbach,9,281,78,post-2010
7796.0,Silvan Widmer,FSV Mainz 05,9,281,58,post-2010
7829.0,Wout Weghorst,Hoffenheim,9,281,172,post-2010
8056.0,Fredrik Jensen,Augsburg,9,281,79,post-2010
8068.0,Maximilian Wöber,Borussia Mönchengladbach,9,281,93,post-2010
8069.0,Matthijs de Ligt,Bayern Munich,9,281,14,post-2010
8207.0,Dominik Kohr,FSV Mainz 05,9,281,163,post-2010
8208.0,Sven Ulreich,Bayern Munich,9,281,98,post-2010
8211.0,Benjamin Henrichs,RB Leipzig,9,281,115,post-2010
8221.0,Jonathan Tah,Bayer Leverkusen,9,281,2653,post-2010
8222.0,Kevin Kampl,RB Leipzig,9,281,54,post-2010
8226.0,Dan-Axel Zagadou,VfB Stuttgart,9,281,95,post-2010
8227.0,Mario Götze,Eintracht Frankfurt,9,281,157,post-2010
8228.0,Maximilian Philipp,Freiburg,9,281,19,post-2010
8230.0,Josuha Guilavogui,FSV Mainz 05,9,281,36,post-2010
